X,Y,objectid,featuretype,class,name,operationalstatus,state,spatialconfidence,revised,ga_guid,description,voltagekv,locality,comment_,x_coordinate,y_coordinate
145.081814012,-37.722632587,1434,Substation,Zone,North east LLink,Operational,Victoria,5,2024/07/05 00:00:00+00,{0B880586-E78B-4AC5-8A30-8707248BAEE7},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Yallambie,,145.08181401,-37.72263259
145.085714932,-37.7132972319999,1435,Substation,Zone,Watsonia,Operational,Victoria,5,2024/07/05 00:00:00+00,{2A546A7D-9A71-4CE5-8D36-559895B83BF0},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Watsonia,,145.08571493,-37.71329723
145.003281765,-37.770919423,1436,Substation,Zone,Northcote,Operational,Victoria,5,2024/07/05 00:00:00+00,{73874D4F-5C59-429A-9F0A-10DB506180AA},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Northcote,,145.00328177,-37.77091942
144.987253337,-37.798030199,1437,Substation,Zone,Collingwood,Operational,Victoria,5,2024/07/05 00:00:00+00,{E627D4CF-2AF2-4845-863A-71B2E75E196B},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Collingwood,,144.98725334,-37.7980302
144.998650908,-37.814113414,1438,Substation,Zone,North Richmond,Operational,Victoria,5,2024/07/05 00:00:00+00,{73E59969-306B-4A17-9948-CDE55959EFAD},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Richmond,,144.99865091,-37.81411341
145.004633022,-37.843898128,1439,Substation,Zone,Tooram,Operational,Victoria,5,2024/07/05 00:00:00+00,{BE5BD1D0-0F42-41E9-A213-D538552D6A9C},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Toorak,,145.00463302,-37.84389813
144.983288822,-37.861322416,1440,Substation,Zone,St Kilda,Operational,Victoria,5,2024/07/05 00:00:00+00,{FF74F4D7-A14B-4253-8F95-5D1A669CA6B6},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,St Kilda,,144.98328882,-37.86132242
144.999853687,-37.864612247,1441,Substation,Zone,Balaclava,Operational,Victoria,5,2024/07/05 00:00:00+00,{4AF51607-DB50-4474-8E44-00263FF04775},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,St Kilda East,,144.99985369,-37.86461225
144.98865974,-37.882255715,1442,Substation,Zone,Elwood,Operational,Victoria,5,2024/07/05 00:00:00+00,{12D20C66-5EE1-48CE-A194-907CD1817C30},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Elwood,,144.98865974,-37.88225572
145.070188983,-37.759048247,1443,Substation,Zone,Heidelberg,Operational,Victoria,5,2024/07/05 00:00:00+00,{9B4D7E77-6E5A-4AD9-9094-0F1C019843EF},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Heidelberg,,145.07018898,-37.75904825
145.036317403,-37.79926589,1444,Substation,Zone,Kew,Operational,Victoria,5,2024/07/05 00:00:00+00,{AADEE197-DE1C-4A92-A899-42FB55DA7A57},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Kew,,145.0363174,-37.79926589
145.063708645,-37.810198364,1445,Substation,Zone,Deepdene,Operational,Victoria,5,2024/07/05 00:00:00+00,{15515351-50DD-46FF-9CA0-B60896F6B175},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Deepdene,,145.06370865,-37.81019836
145.019178212,-37.855484947,1446,Substation,Zone,Armadale,Operational,Victoria,5,2024/07/05 00:00:00+00,{20188C52-5564-4D07-B637-F73AF3C33FB6},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Armadale,,145.01917821,-37.85548495
145.015446228,-37.885365034,1447,Substation,Zone,Elsternwick,Operational,Victoria,5,2024/07/05 00:00:00+00,{3D27F07B-DC3C-43BF-BB95-290F464B06C0},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Caulfield,,145.01544623,-37.88536503
145.036416047,-37.8857789849999,1448,Substation,Zone,Caulfield,Operational,Victoria,5,2024/07/05 00:00:00+00,{55909412-08EB-48F0-9F4B-E570146DCBD6},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Caulfield,,145.03641605,-37.88577898
145.009365143,-37.906425595,1449,Substation,Zone,North Brighton,Operational,Victoria,5,2024/07/05 00:00:00+00,{B0778733-047E-4877-A8E2-0B5C0422D87B},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Brighton East,,145.00936514,-37.9064256
145.033737978,-37.9118201749999,1450,Substation,Zone,Bentleigh,Operational,Victoria,5,2024/07/05 00:00:00+00,{EDBCD342-5833-4D38-A565-7522C0B20381},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,McKinnon,,145.03373798,-37.91182017
145.029084573,-37.932694059,1451,Substation,Zone,Moorabbin,Operational,Victoria,5,2024/07/05 00:00:00+00,{614DC0CD-D63C-48EE-9A4C-D5B66B1107B8},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Hampton East,,145.02908457,-37.93269406
145.022904441,-37.9468012569999,1452,Substation,Zone,Sandringham,Operational,Victoria,5,2024/07/05 00:00:00+00,{1B013F53-0157-4DF8-BCB6-434C27136E24},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Highett,,145.02290444,-37.94680126
145.039059337,-37.957012908,1453,Substation,Zone,Cheltenham,Operational,Victoria,5,2024/07/05 00:00:00+00,{788651AA-6D6C-4523-B04B-41D8898414F4},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Cheltenham,,145.03905934,-37.95701291
145.033343966,-37.981837067,1454,Substation,Zone,Beaumans,Operational,Victoria,5,2024/07/05 00:00:00+00,{F2BA23FD-F782-4FA0-B9B2-5021F6E95779},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Beaumaris,,145.03334397,-37.98183707
145.052277533,-37.8305464709999,1455,Substation,Zone,Camberwell,Operational,Victoria,5,2024/07/05 00:00:00+00,{8C38B8E0-1436-4DB0-B0F7-40550D454C98},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Hawthorn East,,145.05227753,-37.83054647
145.053331345,-37.8513242449999,1456,Substation,Zone,Gardner,Operational,Victoria,5,2024/07/05 00:00:00+00,{482DB82D-24A7-4D35-9DE0-D6A6774FF488},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Glen Iris,,145.05333135,-37.85132424
145.086918056,-37.842628303,1457,Substation,Zone,Riversdale,Operational,Victoria,5,2024/07/05 00:00:00+00,{3B15C040-5755-43DE-BF9E-24CB5DED88CC},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Camberwell,,145.08691806,-37.8426283
145.070754452,-37.878793597,1458,Substation,Zone,East Malvern,Operational,Victoria,5,2024/07/05 00:00:00+00,{7708CAB0-BAD8-4334-934F-FDD4D91C98B5},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Malvern East,,145.07075445,-37.8787936
145.062316458,-37.907657781,1459,Substation,Zone,Ormond,Operational,Victoria,5,2024/07/05 00:00:00+00,{E9F3794A-EC42-4D4E-971C-9B736A852378},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Bentleigh East,,145.06231646,-37.90765778
145.094096237,-37.891948097,1460,Substation,Zone,Oakleigh,Operational,Victoria,5,2024/07/05 00:00:00+00,{1B93454F-9E3C-49BB-8394-B7A97E1A0589},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Oakleigh,,145.09409624,-37.8919481
145.100917242,-37.9085132079999,1461,Substation,Zone,Oakleigh East,Operational,Victoria,5,2024/07/05 00:00:00+00,{54C2FB48-BBA8-404A-B26F-37A1AE38B638},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Oakleigh,,145.10091724,-37.90851321
145.09976128,-37.929165215,1462,Substation,Zone,Clarinda,Operational,Victoria,5,2024/07/05 00:00:00+00,{B5541544-55F7-4027-85B3-4118E815A95A},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Oakleigh South,,145.09976128,-37.92916522
145.137148827,-37.897712746,1463,Substation,Zone,Notting Hill,Operational,Victoria,5,2024/07/05 00:00:00+00,{12743BE0-2481-49E4-B739-52CC762FF175},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Mount Waverley,,145.13714883,-37.89771275
145.077976669,-37.9526102409999,1464,Substation,Zone,Heatherton,Operational,Victoria,5,2024/07/05 00:00:00+00,{09D2F5A6-C5DD-476E-99D7-DD27388EA107},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Heatherton,,145.07797667,-37.95261024
145.072403641,-37.980560553,1465,Substation,Zone,Mentone,Operational,Victoria,5,2024/07/05 00:00:00+00,{DEA172CA-C93F-4130-98FE-D849C9B861E2},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Mentone,,145.07240364,-37.98056055
145.091007998,-37.9995131599999,1466,Substation,Zone,Mordialloc,Operational,Victoria,5,2024/07/05 00:00:00+00,{06AFAE06-F297-42F0-9896-867A97B7744B},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Mordialloc,,145.091008,-37.99951316
145.138804458,-37.716683157,1467,Substation,Zone,Eltham,Operational,Victoria,5,2024/07/05 00:00:00+00,{8ABD779F-065C-4677-BF9D-DAAD90A363BC},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Eltham,,145.13880446,-37.71668316
145.112385632,-37.760718862,1468,Substation,Zone,Bulleen,Operational,Victoria,5,2024/07/05 00:00:00+00,{7228FB42-4CA5-4B3E-A5AE-73377B8132FA},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Templestowe Lower,,145.11238563,-37.76071886
145.102421039,-37.786602036,1469,Substation,Zone,West Doncaster,Operational,Victoria,5,2024/07/05 00:00:00+00,{83049CF0-3BFE-44AE-B055-A95AE5306255},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Doncaster,,145.10242104,-37.78660204
145.135372843,-37.7986743399999,1470,Substation,Zone,Doncaster,Operational,Victoria,5,2024/07/05 00:00:00+00,{126EE498-9C70-4071-BEE4-749D0DB83B9B},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Box Hill North,,145.13537284,-37.79867434
145.135714256,-37.831125395,1471,Substation,Zone,Box Hill,Operational,Victoria,5,2024/07/05 00:00:00+00,{64D64375-A035-4C18-9610-FF03915A5E30},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Box Hill South,,145.13571426,-37.8311254
145.140892762,-37.859048464,1472,Substation,Zone,East Burwood,Operational,Victoria,5,2024/07/05 00:00:00+00,{2514D095-1A01-4162-9B70-F7C6DB2F1EBB},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Mount Waverley,,145.14089276,-37.85904846
145.156920922,-37.884755641,1473,Substation,Zone,Glem Waverley,Operational,Victoria,5,2024/07/05 00:00:00+00,{B94B632E-2071-4EC1-86C3-DF1C8DDB9A12},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Glen Waverley,,145.15692092,-37.88475564
145.130037079,-37.960214655,1474,Substation,Zone,Springvale South,Operational,Victoria,5,2024/07/05 00:00:00+00,{AD3CED4A-01EC-46F7-97D2-A87A38D07AD5},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Dingley Village,,145.13003708,-37.96021466
145.166482323,-37.9783761109999,1475,Substation,Zone,Noble Park,Operational,Victoria,5,2024/07/05 00:00:00+00,{471684C4-91D6-4DA7-AC1E-DF2A584F92D0},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Noble Park,,145.16648232,-37.97837611
145.177900743,-37.8112055129999,1476,Substation,Zone,Nunawading,Operational,Victoria,5,2024/07/05 00:00:00+00,{9D96AFE6-2073-4E68-BD7D-CC69F31A4C2E},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Nunawading,,145.17790074,-37.81120551
145.23457884,-37.7931671819999,1477,Substation,Zone,Ringwood North,Operational,Victoria,5,2024/07/05 00:00:00+00,{3EDBF48A-C732-43F8-A5AF-EA46BB90A2CA},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Ringwood North,,145.23457884,-37.79316718
145.287941241,-37.8021821299999,1478,Substation,Zone,Croydon,Operational,Victoria,5,2024/07/05 00:00:00+00,{475E4F6D-948B-4C41-A670-B5F0B572A8F0},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Croydon,,145.28794124,-37.80218213
145.271751212,-37.834820538,1479,Substation,Zone,Bayswater,Operational,Victoria,5,2024/07/05 00:00:00+00,{1D66B249-BC2E-4559-9834-B34C38CED5EE},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Bayswater North,,145.27175121,-37.83482054
145.312017768,-37.6891355659999,1480,Substation,Sole Use,Sugarloaf Reservoir,Operational,Victoria,5,2024/07/05 00:00:00+00,{11006F41-1ED5-48EE-BC70-333EB4E3E75F},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Christmas Hills,,145.31201777,-37.68913557
145.184997566,-37.922392246,1481,Substation,Zone,Mulgrave,Operational,Victoria,5,2024/07/05 00:00:00+00,{A038BB7D-22D6-4FCA-A670-3DFBC9EA23EE},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Mulgrave,,145.18499757,-37.92239225
145.206671696,-37.955952887,1482,Substation,Zone,Lyndale,Operational,Victoria,5,2024/07/05 00:00:00+00,{8F94F01C-2923-4E9C-A79B-14C6D8E72C80},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Dandenong North,,145.2066717,-37.95595289
145.188438248,-37.995085322,1483,Substation,Zone,Keysborough,Operational,Victoria,5,2024/07/05 00:00:00+00,{34EC9968-5381-4047-B7D3-6F9E94AA7759},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Keysborough,,145.18843825,-37.99508532
145.237786354,-38.000248154,1484,Substation,Zone,Dandenong,Operational,Victoria,5,2024/07/05 00:00:00+00,{8A75B496-ADBD-464E-AE8F-F90B43B9151C},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Eumemmerring,,145.23778635,-38.00024815
145.204798358,-38.013826372,1485,Substation,Zone,Dandenong South,Operational,Victoria,5,2024/07/05 00:00:00+00,{981C1C28-AADF-4D80-96DB-3FD008680558},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Dandenong South,,145.20479836,-38.01382637
145.21390111,-38.032274808,1486,Substation,Zone,Dandenong Valley,Operational,Victoria,5,2024/07/05 00:00:00+00,{EEFEEFA6-DAAA-4C0C-8E14-54F6048B6D85},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Dandenong South,,145.21390111,-38.03227481
145.148664931,-38.071882489,1487,Substation,Zone,Carrum,Operational,Victoria,5,2024/07/05 00:00:00+00,{9C18060A-0368-421A-9E20-8878B884E380},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Patterson Lakes,,145.14866493,-38.07188249
145.139098131,-38.119360474,1488,Substation,Zone,Frankston,Operational,Victoria,5,2024/07/05 00:00:00+00,{6F8AECFF-4AE0-4336-9357-AAD77246E4E2},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Seaford,,145.13909813,-38.11936047
145.176545548,-38.1407590059999,1489,Substation,Zone,Langwarrin,Operational,Victoria,5,2024/07/05 00:00:00+00,{CE0FCB05-0214-4588-B699-C68075D9EAB3},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Langwarrin,,145.17654555,-38.14075901
145.16846103,-38.16294196,1490,Substation,Zone,Frankston Terminal,Operational,Victoria,5,2024/07/05 00:00:00+00,{91727429-702D-4D91-8C01-4937E649B480},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Langwarrin,,145.16846103,-38.16294196
145.140232682,-38.172996213,1491,Substation,Zone,Frankston South,Operational,Victoria,5,2024/07/05 00:00:00+00,{0F0D6108-90D0-41C8-8E71-2E1D8AAA756F},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Frankston South,,145.14023268,-38.17299621
